temperature,pressure,humidity,red,green,blue,clear,yaw,pitch,roll,magnetometer_x,magnetometer_y,magnetometer_z,accelerometer_x,accelerometer_y,accelerometer_z,gyroscope_x,gyroscope_y,gyroscope_z,datetime,iss_latitude,iss_longitude,iss_altitude_km,speed,photo_link,location
31.737607955932617,1022.423828125,34.774269104003906,0,0,0,0,317.45533222607,328.8364627796839,73.6952071442555,32.41219711303711,-4.696194648742676,-37.6905403137207,0.018425889313220978,0.031077450141310692,0.00511763384565711,-0.00011845678091049194,9.611248970031738e-07,0.00037456490099430084,2026-04-30 16:36:46.487733,-35.20004982514292,-78.90234093255947,434.4310417006636,7.64883240869614,,
31.87984848022461,1022.42822265625,35.224029541015625,0,0,0,0,317.22853237958515,328.96349746805697,73.74302529863476,32.55099105834961,-4.705465793609619,-37.761009216308594,0.019395673647522926,0.03059186413884163,0.01023526769131422,0.002019304782152176,0.002138659358024597,-0.0005414485931396484,2026-04-30 16:36:48.222488,-35.28416535443639,-78.7913422820615,434.42874001052587,7.648819884939397,,
31.737607955932617,1022.435791015625,34.90583038330078,0,0,0,0,317.25245511715315,329.05061653092054,73.57118456930641,32.47580337524414,-4.712239742279053,-38.04213333129883,0.017940998077392578,0.02840672992169857,0.006336118094623089,-0.0016457699239253998,0.00030575692653656006,0.000985562801361084,2026-04-30 16:36:49.959611,-35.32617843056398,-78.73575073691134,434.4275743900025,7.648811733374812,,
31.844287872314453,1022.439208984375,34.887474060058594,0,0,0,0,316.8597943719583,328.9029410108757,73.73963752480644,32.632362365722656,-4.966790199279785,-38.37062072753906,0.018668334931135178,0.0313202403485775,0.008285692892968655,0.0007976554334163666,0.00030616670846939087,0.0006799269467592239,2026-04-30 16:36:51.837476,-35.41011482888823,-78.62438262627963,434.42521364771346,7.648801191836234,,
31.86206817626953,1022.45703125,34.76509094238281,0,0,0,0,316.97661792752217,329.10591715753554,73.78798843394097,32.498191833496094,-5.15321159362793,-37.90936279296875,0.01721366122364998,0.030349070206284523,0.007798299193382263,0.0020188316702842712,0.0033600032329559326,-0.001152561977505684,2026-04-30 16:36:53.574344,-35.49393105087541,-78.5127670476881,434.42281363678376,7.6487887919767665,,
31.773168563842773,1022.45361328125,35.083290100097656,0,0,0,0,316.9433105100346,329.25583639472273,73.84995191009132,32.57408142089844,-4.575972080230713,-37.699241638183594,0.01769855059683323,0.029377900063991547,0.009991570375859737,-0.0010354593396186829,1.1920928955078125e-07,0.002206839621067047,2026-04-30 16:36:55.309293,-35.57762648891968,-78.4009030719792,434.4203744369852,7.648776441888844,Photo162.jpg,Unknown
31.87984848022461,1022.45166015625,34.85075759887695,0,0,0,0,316.7933400464286,329.4055507262348,73.88215625202793,32.74427795410156,-4.533311367034912,-37.49272155761719,0.020607901737093925,0.028649523854255676,0.008529389277100563,0.001713041216135025,0.0012216493487358093,0.0006798822432756424,2026-04-30 16:36:57.155225,-35.619428723370596,-78.34487764480431,434.41914016623286,7.648768421397801,,
31.87984848022461,1022.438720703125,35.104705810546875,0,0,0,0,316.78415685708956,329.4373691624833,73.70785665459837,32.610694885253906,-4.874582767486572,-37.48362731933594,0.019395673647522926,0.030834658071398735,0.010478964075446129,0.0032398849725723267,0.0021375715732574463,-0.0005416162312030792,2026-04-30 16:36:58.912958,-35.702941840500785,-78.23263933096973,434.4166423330644,7.648758011314607,,
31.826507568359375,1022.44140625,35.18119812011719,0,0,0,0,316.84685799367026,329.3760272335474,73.70412054112238,32.3525276184082,-4.965761184692383,-37.41638946533203,0.01697121374309063,0.030106279999017715,0.0065798149444162846,0.0017127320170402527,-0.0006111711263656616,0.0003748629242181778,2026-04-30 16:37:00.645555,-35.78633264321334,-78.12015029661309,434.41410551119134,7.648745790288205,,
31.844287872314453,1022.4345703125,34.8354606628418,0,0,0,0,316.60187959870944,329.32648445640274,73.78056401831316,32.14087677001953,-4.954241752624512,-38.02164077758789,0.01624387688934803,0.027192767709493637,0.006092421244829893,0.000491216778755188,0.00030530989170074463,0.0009859632700681686,2026-04-30 16:37:02.507398,-35.869600514609424,-78.00740961243672,434.4115297809685,7.648733613299553,,
31.933189392089844,1022.45361328125,34.97620391845703,0,0,0,0,316.76636762939626,329.3292199471653,73.7516040162323,32.15846633911133,-5.199704170227051,-39.3007698059082,0.019395673647522926,0.030106279999017715,0.01023526769131422,0.002628616988658905,0.0003047436475753784,-0.0002359692007303238,2026-04-30 16:37:04.250190,-35.952744835248595,-77.89441634900791,434.4089152229253,7.6487214908967776,,
31.808727264404297,1022.4638671875,34.72837448120117,0,0,0,0,316.9287519618187,329.35295143943654,73.43986052213458,32.297119140625,-4.851698398590088,-38.54591751098633,0.018425889313220978,0.029377900063991547,0.009260480292141438,-0.0007307976484298706,0.0009154528379440308,-0.00023640133440494537,2026-04-30 16:37:05.994423,-35.99427046971985,-77.83782470966683,434.40759340867226,7.648713641415265,,
31.79094886779785,1022.480224609375,34.887474060058594,0,0,0,0,316.84519142751276,329.31151951193124,73.61609306309926,32.43205261230469,-4.856165409088135,-38.03950119018555,0.019153228029608727,0.027435559779405594,0.012428538873791695,-0.00042568519711494446,0.0009154826402664185,-0.00023614242672920227,2026-04-30 16:37:07.829208,-36.07722829687948,-77.72445083497396,434.4049207602229,7.648703403013329,,
31.86206817626953,1022.4697265625,33.816612243652344,0,0,0,0,316.72910211728464,329.12652383826145,73.78928616988327,32.25148391723633,-4.7251386642456055,-37.77284622192383,0.01672876812517643,0.029620693996548653,0.0065798149444162846,-0.0010368488729000092,0.0012210682034492493,0.0006801038980484009,2026-04-30 16:37:09.573275,-36.160061012929184,-77.61082205803963,434.40220948596107,7.648691408835096,,
31.773168563842773,1022.458740234375,35.66767501831055,0,0,0,0,316.68180647237693,329.2742983960493,73.49745267721613,32.3372688293457,-4.5580949783325195,-37.70998764038086,0.018183445557951927,0.027435559779405594,0.007798299193382263,-0.0004256628453731537,-0.000916697084903717,6.942078471183777e-05,2026-04-30 16:37:11.309727,-36.24276798904543,-77.4969374499721,434.3994596669736,7.648679466101743,Photo171.jpg,Unknown
31.86206817626953,1022.43798828125,35.09858703613281,0,0,0,0,316.3357378626053,329.4266525956756,73.71283586250331,32.7519416809082,-4.548988342285156,-37.461997985839844,0.019638117402791977,0.028163937851786613,0.011453751474618912,0.0007955953478813171,0.0009159818291664124,-0.0029841847717761993,2026-04-30 16:37:13.145429,-36.28407412738673,-77.43989891904639,434.398070328587,7.648671752016471,,
31.86206817626953,1022.479736328125,35.02821731567383,0,0,0,0,316.3051317849345,329.02359630256393,73.98532625944097,32.78762435913086,-4.633482933044434,-37.532039642333984,0.019153228029608727,0.03059186413884163,0.011210055090487003,-0.003480367362499237,0.00030481070280075073,-0.00023551657795906067,2026-04-30 16:37:14.883405,-36.366591308677755,-77.32562882314973,434.39526284487874,7.648661649336533,,
31.933189392089844,1022.48583984375,34.97314453125,0,0,0,0,316.1120423370982,328.89492236879005,74.0664279256457,32.57596206665039,-4.686004161834717,-37.68782043457031,0.01769855059683323,0.028649523854255676,0.009747873991727829,0.0011009052395820618,0.001526370644569397,-0.00084635429084301,2026-04-30 16:37:16.635763,-36.4489811662038,-77.21110057505499,434.39241701983065,7.648649836930076,,
31.87984848022461,1022.497314453125,35.0649299621582,0,0,0,0,315.9330128336684,328.897712501066,74.01809750707869,32.4234733581543,-4.826680660247803,-37.94891357421875,0.01769855059683323,0.027921147644519806,0.01096635777503252,0.0007955655455589294,-0.001222372055053711,7.020123302936554e-05,2026-04-30 16:37:18.512896,-36.53124306170334,-77.09631324694361,434.3895329350671,7.6486380766629685,,
